frequency_hz,rocof_hz_s,voltage_pu,total_demand_mw,total_gen_mw,net_power_deficit_mw,line_loading_pct,solar_gen_mw,wind_gen_mw,battery_soc_pct,ev_load_mw,industrial_load_mw,datacenter_load_mw,hospital_load_mw,fault_type,blackout_risk_pct,highest_risk_sector,recommended_prevention
49.959,-0.0349,0.9987,99.8,98.96,0.85,70.54,14.92,19.04,45.3,7.08,28.88,10.11,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.127,0.1955,1.0033,97.85,105.56,-7.71,70.0,30.06,10.5,83.3,7.19,28.7,10.56,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.135,0.133,1.0018,100.52,107.25,-6.73,71.72,30.99,11.26,84.8,7.15,30.11,10.66,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.917,-0.0934,0.9956,113.07,103.75,9.32,81.33,28.72,10.03,40.1,6.98,43.29,9.99,8.0,INDUSTRIAL_INRUSH,14.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.126,0.2535,1.0081,100.77,112.17,-11.4,72.37,32.94,14.23,53.2,7.05,30.85,9.61,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.046,0.1567,0.9985,98.91,105.11,-6.2,70.65,29.77,10.34,41.1,6.54,30.41,9.65,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.935,-0.1221,1.0009,101.81,94.04,7.77,73.4,10.96,18.07,71.0,7.32,30.17,10.15,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.021,0.025,0.9984,99.37,99.82,-0.45,71.06,16.92,17.9,62.1,6.84,29.95,9.48,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.11,0.1828,1.0026,98.62,107.62,-9.0,69.63,31.17,11.45,52.4,6.65,29.1,9.55,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.891,-0.1802,0.9981,115.49,101.89,13.6,82.97,26.44,10.46,73.2,24.48,29.02,10.01,8.0,EV_SURGE,16.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.746,-0.3489,0.9883,113.26,86.18,27.08,81.51,3.67,17.51,62.5,6.89,43.63,9.97,8.0,INDUSTRIAL_INRUSH,24.9,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.972,-0.0669,1.001,100.14,94.86,5.28,71.39,15.64,14.22,50.1,6.72,29.82,10.21,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.888,-0.14,0.995,112.69,101.64,11.05,80.43,25.93,10.71,77.3,7.08,41.74,9.42,8.0,INDUSTRIAL_INRUSH,14.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.035,0.0697,1.005,98.55,100.34,-1.79,70.75,18.98,16.36,84.5,7.21,29.85,9.66,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.85,-0.3217,0.9966,107.27,87.56,19.7,76.96,4.54,18.03,80.7,6.81,27.94,20.43,8.0,DATACENTER_SPIKE,9.9,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.52,0.7165,1.0114,100.48,116.97,-16.48,72.32,34.29,17.67,21.6,6.96,29.43,10.44,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
50.007,0.0288,0.9971,99.64,100.17,-0.53,71.09,18.17,17.0,84.8,7.11,29.24,9.66,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.059,0.0966,1.0059,98.6,100.13,-1.52,70.35,15.41,19.72,65.3,6.67,30.29,10.48,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.002,-0.0067,1.0013,100.72,100.61,0.1,71.61,20.94,14.67,40.5,7.5,29.41,10.62,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.878,-0.1513,0.9979,101.85,86.93,14.92,72.86,2.68,19.26,40.1,7.05,29.83,10.89,8.0,SOLAR_DROP,5.4,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.835,-0.1768,0.9892,99.97,82.17,17.8,71.52,1.27,15.9,43.2,6.99,30.01,9.66,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.847,-0.2182,0.9954,118.46,98.98,19.47,84.69,14.97,19.02,43.8,22.98,32.07,10.21,8.0,EV_SURGE,21.5,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.791,-0.27,0.9897,110.49,84.4,26.09,79.05,2.59,16.81,71.0,6.88,42.06,9.61,8.0,INDUSTRIAL_INRUSH,19.1,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.05,0.0629,1.005,100.88,102.22,-1.34,72.6,26.98,10.24,55.0,7.65,29.51,10.0,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.079,0.1093,1.0044,117.5,119.37,-1.87,84.84,34.86,19.51,81.5,6.7,47.2,10.44,8.0,INDUSTRIAL_INRUSH,13.8,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.08,0.1297,1.0019,109.68,115.05,-5.37,79.03,33.79,16.26,47.8,6.7,29.88,20.42,8.0,DATACENTER_SPIKE,5.6,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.087,0.1125,0.9975,99.62,104.26,-4.64,71.31,33.17,6.09,59.2,6.92,28.77,9.46,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.971,-0.0381,0.9963,99.91,99.14,0.77,71.29,15.27,18.87,68.3,6.91,29.75,9.55,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.938,-0.1527,0.9994,114.66,105.48,9.18,82.19,30.01,10.47,68.0,20.58,31.6,9.66,8.0,EV_SURGE,12.5,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.938,-0.1523,0.9985,110.5,100.64,9.86,79.0,21.17,14.47,42.0,6.8,39.49,9.89,8.0,INDUSTRIAL_INRUSH,8.6,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.97,-0.0792,1.0004,108.33,101.49,6.84,77.55,25.58,10.92,80.3,7.18,30.75,17.57,8.0,DATACENTER_SPIKE,5.0,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.132,0.2188,1.0078,100.37,111.12,-10.76,71.16,32.59,13.54,43.8,7.12,30.73,9.66,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.876,-0.1493,0.9975,117.97,106.44,11.53,84.88,30.57,10.87,51.0,25.19,30.1,10.04,8.0,EV_SURGE,19.5,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.673,-0.6081,0.9927,100.11,89.66,10.45,70.48,5.91,18.75,25.5,6.89,30.36,9.77,8.0,BESS_OUTAGE,40.5,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.959,-0.0435,1.0034,101.75,100.75,1.0,72.93,22.19,13.56,80.0,6.77,30.85,10.24,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.054,0.0989,1.0037,110.72,112.54,-1.83,79.46,33.06,14.49,51.9,6.56,41.03,10.43,8.0,INDUSTRIAL_INRUSH,6.2,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.874,-0.3377,0.9915,121.63,101.31,20.32,87.32,25.06,11.24,43.9,27.39,30.33,10.17,8.0,EV_SURGE,26.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.886,-0.1818,0.9934,101.53,86.0,15.52,72.94,6.61,14.39,60.3,7.03,30.11,10.27,8.0,SOLAR_DROP,8.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.966,-0.027,0.9976,99.81,99.41,0.4,71.83,15.84,18.56,76.8,6.97,29.69,9.3,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.918,-0.1626,0.9993,100.67,91.01,9.66,70.96,18.87,7.14,68.9,6.8,31.98,9.57,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.204,0.3372,1.0045,100.07,105.42,-5.35,71.89,29.97,10.45,35.9,6.62,29.22,10.17,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
50.05,0.0194,1.0002,101.71,102.09,-0.39,72.41,26.78,10.31,46.0,7.5,31.53,9.92,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.809,-0.3713,0.9934,118.11,96.75,21.35,84.83,11.81,19.94,50.4,24.35,30.51,10.15,8.0,EV_SURGE,24.3,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.02,0.1086,1.0045,97.84,101.92,-4.08,69.56,31.1,5.81,75.4,6.96,29.26,10.07,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.093,0.2027,1.0018,99.15,106.72,-7.56,71.45,30.72,11.0,82.6,6.72,27.94,10.02,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.083,0.1783,1.0058,112.67,119.95,-7.28,81.16,34.99,19.96,77.3,6.76,42.66,9.64,8.0,INDUSTRIAL_INRUSH,8.6,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.867,-0.2359,0.9988,100.84,85.78,15.06,72.73,9.93,10.85,67.6,7.07,30.43,9.56,8.0,WIND_STALL,5.2,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.874,-0.2937,0.9962,119.39,100.49,18.9,85.34,19.93,15.56,47.2,28.2,29.37,9.6,8.0,EV_SURGE,21.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.91,-0.1479,0.9987,100.3,90.34,9.96,71.48,17.5,7.84,56.4,7.23,28.93,11.22,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.711,-0.4814,0.9954,112.98,85.24,27.75,80.09,3.1,17.14,44.6,19.47,30.68,9.63,8.0,EV_SURGE,19.6,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.872,-0.1136,1.0012,119.42,108.47,10.95,87.09,31.56,11.91,61.4,27.99,29.7,9.21,8.0,EV_SURGE,21.2,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.944,-0.1073,0.9967,112.64,102.01,10.63,81.01,26.64,10.37,83.9,6.87,30.48,22.85,8.0,DATACENTER_SPIKE,12.3,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.702,-0.6131,0.9908,110.24,80.29,29.94,79.29,0.17,15.12,42.9,6.96,39.71,10.24,8.0,INDUSTRIAL_INRUSH,21.7,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.163,0.2672,1.0034,98.9,114.35,-15.45,70.35,33.6,15.75,51.5,7.6,29.57,9.68,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.978,-0.0953,0.9984,102.45,100.73,1.73,73.13,22.01,13.72,80.6,7.33,31.9,10.77,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.239,0.3279,1.0086,98.73,117.01,-18.28,71.49,34.3,17.71,48.4,7.02,29.13,10.07,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.147,0.2895,1.0051,99.86,111.58,-11.72,72.92,32.74,13.84,60.5,6.72,30.31,10.0,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.987,-0.0289,0.9969,99.79,99.13,0.66,71.29,29.06,5.07,71.3,7.34,29.51,9.85,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.98,-0.0467,0.9996,98.52,95.16,3.36,70.15,10.18,19.98,68.0,7.07,29.21,10.1,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.82,-0.2594,0.998,100.7,82.42,18.28,71.88,1.42,16.0,69.2,6.65,29.97,10.34,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.043,0.0486,0.9979,104.4,106.63,-2.23,74.65,33.48,8.15,71.4,7.29,32.04,10.17,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.263,0.5307,1.0043,99.79,119.87,-20.09,70.95,34.97,19.9,68.1,7.0,29.69,10.19,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.078,0.2175,1.0037,110.92,119.23,-8.31,80.01,34.83,19.4,71.2,7.13,40.86,9.92,8.0,INDUSTRIAL_INRUSH,7.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.986,-0.0428,1.0022,113.24,109.68,3.56,81.42,32.06,12.63,84.6,7.2,29.74,22.63,8.0,DATACENTER_SPIKE,9.4,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.879,-0.1497,0.9961,98.93,84.23,14.7,70.44,1.63,17.6,66.1,7.16,29.45,9.81,8.0,SOLAR_DROP,6.5,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.178,0.2333,1.009,99.55,111.26,-11.7,71.59,32.63,13.62,56.1,6.68,29.31,9.85,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.856,-0.194,0.9938,117.38,98.89,18.48,85.1,14.8,19.09,47.0,26.32,29.65,9.45,8.0,EV_SURGE,22.8,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.921,-0.1368,0.994,101.31,91.02,10.29,72.47,19.38,6.64,64.2,7.0,31.7,10.11,8.0,WIND_STALL,6.4,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.89,-0.1284,0.9962,120.29,107.61,12.68,86.59,31.17,11.44,81.5,25.71,31.29,9.89,8.0,EV_SURGE,22.2,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.038,0.0697,0.9989,100.34,102.12,-1.78,70.97,26.82,10.3,23.1,7.4,29.84,9.97,8.0,BESS_OUTAGE,25.7,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.871,-0.197,0.9976,112.81,94.2,18.61,80.92,9.32,19.88,82.7,6.89,30.26,23.81,8.0,DATACENTER_SPIKE,14.1,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.197,0.4138,1.0065,98.66,115.5,-16.84,70.82,33.91,16.58,48.5,7.62,28.93,10.04,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.936,-0.0868,1.0035,100.35,94.37,5.98,72.04,9.47,19.9,56.5,7.24,30.37,10.4,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.518,-0.8212,0.9843,117.09,81.95,35.14,84.22,1.14,15.81,41.5,7.07,46.85,9.57,8.0,INDUSTRIAL_INRUSH,38.8,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.888,-0.2515,0.9958,112.69,98.32,14.37,81.12,13.84,19.48,82.8,6.69,30.63,22.39,8.0,DATACENTER_SPIKE,14.9,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.126,0.1674,1.0022,98.06,101.07,-3.0,69.42,24.17,11.89,36.9,7.06,28.34,10.23,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
50.019,0.003,1.0001,100.15,100.22,-0.07,71.97,18.38,16.84,35.9,6.66,30.57,9.11,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.965,-0.0869,0.995,123.16,118.2,4.96,88.46,34.59,18.61,72.4,27.96,31.53,9.9,8.0,EV_SURGE,23.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.883,-0.2946,0.9963,118.15,100.55,17.6,84.69,20.39,15.16,54.3,23.0,30.99,10.0,8.0,EV_SURGE,19.8,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.965,-0.0988,0.9963,109.81,103.78,6.03,79.39,28.75,10.03,58.1,7.43,30.4,19.07,8.0,DATACENTER_SPIKE,9.6,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.552,0.799,1.0193,102.8,119.22,-16.42,73.43,34.83,19.39,25.2,6.43,31.27,10.59,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
50.269,0.5028,1.0113,98.87,118.61,-19.74,70.82,34.69,18.92,46.4,7.36,29.68,9.46,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.056,0.0755,1.0037,102.68,106.76,-4.08,73.33,30.74,11.02,69.7,7.62,31.35,9.93,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.854,-0.2586,0.9992,100.0,84.29,15.71,72.23,8.15,11.14,41.4,7.09,29.0,10.09,8.0,SOLAR_DROP,5.4,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.977,-0.064,1.0044,100.69,96.23,4.46,72.4,25.05,6.18,69.5,6.99,29.53,10.27,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.896,-0.2935,0.9896,102.12,84.72,17.4,72.56,1.97,17.75,49.8,7.07,30.34,10.1,8.0,SOLAR_DROP,9.9,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.01,0.0597,1.0002,102.07,105.47,-3.4,73.39,30.0,10.47,57.9,6.94,31.41,10.24,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.972,-0.0645,0.999,116.56,111.38,5.18,84.38,32.68,13.71,62.2,6.94,30.96,24.85,8.0,DATACENTER_SPIKE,14.7,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.065,0.0907,1.0021,99.83,101.15,-1.32,71.15,24.5,11.65,70.5,6.7,28.98,10.13,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.638,1.0113,1.0176,98.32,118.37,-20.06,69.63,34.63,18.74,28.7,6.93,30.27,9.66,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.852,-0.1551,0.9932,115.7,100.08,15.62,83.27,17.8,17.28,57.8,7.36,43.99,9.94,8.0,INDUSTRIAL_INRUSH,20.7,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.897,-0.0988,0.9946,99.02,88.98,10.04,70.83,4.63,19.35,77.2,6.79,28.92,9.2,8.0,SOLAR_DROP,6.8,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.931,-0.1144,0.9961,114.72,112.78,1.94,82.67,33.13,14.65,42.8,6.68,44.36,10.55,8.0,INDUSTRIAL_INRUSH,15.5,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.951,-0.1758,1.0012,99.3,89.14,10.15,70.46,4.61,19.53,71.5,6.9,29.89,10.47,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.265,0.4094,1.0057,100.43,119.42,-18.99,71.25,34.87,19.55,40.4,7.21,30.69,10.48,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.67,-0.4721,0.9951,113.74,82.35,31.39,83.07,1.37,15.97,82.7,21.12,29.54,10.32,8.0,EV_SURGE,25.4,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.91,-0.0837,1.0006,98.93,91.1,7.83,70.15,8.87,17.24,64.1,7.0,28.98,10.21,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.01,0.0233,1.0051,99.86,100.25,-0.4,71.71,18.53,16.72,51.7,7.41,30.17,9.84,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.045,0.0455,1.0019,101.29,103.8,-2.5,72.57,32.75,6.05,48.8,7.01,29.42,10.54,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.871,-0.1791,0.994,115.97,99.43,16.54,82.85,15.89,18.53,68.2,22.29,31.19,9.73,8.0,EV_SURGE,19.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.966,-0.033,0.9966,97.49,94.18,3.31,70.32,24.3,4.88,52.1,6.76,28.91,9.46,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.84,-0.2653,0.9953,109.99,92.46,17.53,78.53,7.92,19.55,75.0,7.39,29.63,19.44,8.0,DATACENTER_SPIKE,13.2,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.348,0.5523,1.01,100.76,111.57,-10.8,72.13,32.74,13.83,22.9,6.86,30.77,10.54,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
50.005,-0.0043,0.9988,100.43,100.33,0.1,72.23,18.9,16.43,40.2,7.1,31.36,9.88,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.837,-0.2592,0.997,121.4,100.44,20.96,86.65,19.59,15.85,51.3,28.93,30.81,9.42,8.0,EV_SURGE,23.6,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.899,-0.2898,0.9967,121.35,102.26,19.08,88.32,27.04,10.22,56.3,26.55,30.64,10.22,8.0,EV_SURGE,24.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.084,0.1514,0.9985,113.67,119.27,-5.6,81.95,34.84,19.43,81.0,20.0,31.26,9.9,8.0,EV_SURGE,10.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.215,0.3294,1.0061,101.71,118.11,-16.4,72.56,34.57,18.54,63.0,7.08,30.62,11.05,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.693,1.0306,1.0226,96.65,119.77,-23.12,68.98,34.95,19.82,39.5,6.72,27.42,10.06,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.876,-0.167,0.9938,99.86,87.58,12.27,70.74,12.31,10.28,42.1,7.11,29.39,9.99,8.0,SOLAR_DROP,8.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.072,0.1753,1.0031,110.41,118.23,-7.82,78.37,34.6,18.63,66.3,20.21,28.82,9.96,8.0,EV_SURGE,5.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.858,-0.2645,0.9942,121.6,102.61,18.98,87.25,27.53,10.09,43.4,28.61,30.03,10.14,8.0,EV_SURGE,25.5,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.865,-0.2242,0.9927,116.19,97.88,18.31,83.12,13.2,19.67,67.6,7.1,44.42,10.28,8.0,INDUSTRIAL_INRUSH,20.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.852,-0.1388,1.0034,99.01,84.58,14.43,71.11,2.7,16.88,53.5,6.97,28.04,9.65,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.925,-0.1103,0.998,100.27,98.63,1.64,71.47,14.34,19.29,50.2,6.73,29.78,9.95,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.106,0.1723,1.0004,112.07,119.54,-7.47,80.47,34.9,19.65,82.3,7.26,42.6,9.55,8.0,INDUSTRIAL_INRUSH,7.7,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.96,-0.0014,0.9994,117.22,117.2,0.02,84.89,34.35,17.85,40.9,21.31,31.59,10.02,8.0,EV_SURGE,15.5,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.835,-0.2017,0.996,120.81,100.65,20.16,87.67,21.26,14.39,55.3,27.45,30.0,9.95,8.0,EV_SURGE,25.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.904,-0.2024,0.9968,112.45,100.65,11.81,80.13,21.23,14.41,75.9,6.49,43.55,9.92,8.0,INDUSTRIAL_INRUSH,12.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.737,-0.3474,0.9942,113.97,85.66,28.31,82.59,3.35,17.31,44.3,19.84,30.54,10.37,8.0,EV_SURGE,23.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.055,0.1336,0.9932,102.83,108.33,-5.5,73.33,31.5,11.83,61.3,7.48,31.03,9.83,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.925,-0.1371,0.9913,100.48,92.63,7.85,71.5,13.24,14.39,76.2,6.93,30.47,9.84,8.0,SOLAR_DROP,7.9,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.973,-0.0557,1.0049,115.14,111.3,3.84,82.92,32.65,13.65,51.7,7.11,44.77,9.27,8.0,INDUSTRIAL_INRUSH,12.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.197,0.3126,1.0078,100.55,116.65,-16.09,71.79,34.21,17.44,56.0,6.71,29.82,10.38,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.891,-0.1943,0.9969,118.35,101.5,16.85,85.27,25.59,10.91,41.2,25.03,29.26,10.01,8.0,EV_SURGE,19.9,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.813,-0.3663,0.9955,108.84,85.62,23.22,77.37,3.33,17.29,59.7,6.77,39.8,9.24,8.0,INDUSTRIAL_INRUSH,12.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.935,-0.1634,0.9913,114.54,100.89,13.65,83.03,23.21,12.68,56.5,7.14,29.64,24.19,8.0,DATACENTER_SPIKE,18.9,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
